1591015483951, 14083002, NO
1592015013285, 10114004, NO
2900001663823, 22103008, NO
2900001068833, 22103008, NO
1590142203104, 22103008, NO
2900000394940, 22600000, NO
2900001068833, 22600000, NO
2900000840164, 22600000, NO
1590142213189, 22000049, NO
2900000390256, 22000049, NO
2900001463379, 22600000, NO
1591016517778, 11056012, NO
1595140489499, 15004058, NO
1595140489499, 15004058, NO
1591016440328, 22500056, NO
2900001465960, 22500056, NO
2900001465960, 22500056, NO
2900000210790, 15130010, YES
2900000451452, 15130010, NO
1590120464497, 10136007, NO
1590120464497, 10136007, NO
1595160353664, 14812004, NO
2900002934892, 14077014, NO
2900000256637, 15130010, NO
1590142203104, 15110062, NO
2900003120607, 14812003, NO
2900001568630, 33060052, NO
2900000337633, 14033046, NO
2900001568630, 14258008, NO
1590140304506, 30447003, NO
1590142176521, 14722029, NO
2900001216616, 11502024, NO
2900000936997, 14033046, NO
2900002932416, 11250007, NO
2900001452366, 14033046, NO
2900002933918, 11250001, NO
1592015046818, 14580009, NO
2900000353848, 10141139, NO
2900000308312, 15503005, NO
1591016170300, 15004019, NO
1591040203906, 15502043, NO
1590142129763, 22610103, NO
2900000138056, 22610103, NO
1592015058774, 15502049, NO
2900000417663, 22610103, NO
1591014255948, 22610103, NO
1591014637324, 14063003, NO
2900002937428, 15502049, NO
2900000386495, 14063003, NO
2900000476042, 15110041, NO
2900000476042, 15110041, NO
2900000476042, 15110041, NO
1590142203401, 14063003, NO
2900002542837, 22610103, NO
2900001068499, 15110041, NO
2900001068499, 15110041, NO
1590142206747, 11303055, NO
1590142206747, 11303055, NO
1590142206747, 11303055, NO
1591016440328, 10140006, NO
6227002180921663895, 14063003, NO
6222021615010082737, 14040016, NO
1590142205993, 10140006, NO
2900001068833, 36020006, NO
2900000864498, 14043027, NO
2900000138056, 15402027, NO
2900000138056, 14040016, NO
1598140107578, 14813001, NO
1598140107578, 14812002, NO
2900002932614, 10140006, NO
2900002932614, 10140006, NO
2900002932614, 10140006, NO
1591015483951, 14042001, NO
2900000194298, 14812002, NO
2900001421652, 15401006, NO
2900002934892, 15401006, NO
1598140055923, 11500128, NO
2900002933918, 15422007, NO
2900002933918, 14594025, NO
2900003114170, 14842025, NO
2900003114170, 14842019, NO
2900000566378, 14842017, NO
1595151168727, 11304015, NO
2900001578363, 14847018, NO
2900001067881, 14594022, NO
1591015184407, 14594019, NO
2900002930092, 22034021, NO
1591013877134, 14722070, NO
2900003115009, 15113001, NO
1590140306678, 15113001, NO
2900001095952, 14861012, NO
1595151866807, 14831012, NO
1591015478124, 14132055, NO
2900000849785, 14091009, NO
2900002933918, 14635002, NO
2900001220255, 32030024, NO
2900001220255, 32030035, NO
2900001220255, 32030035, NO
2900001095952, 14860014, NO
2900001095952, 14860014, NO
2900001540971, 14860014, NO
2900000138056, 14722043, NO
1595160035249, 14905007, NO
2900000216952, 22500072, NO
2900001509459, 10422008, NO
1590140307767, 11300120, NO
2900001509459, 10422006, NO
2900000330863, 15110038, NO
2900000874930, 10150004, NO
2900000048812, 14133005, NO
2900001211321, 14074024, NO
1595151644528, 11221018, NO
1595151644528, 11221018, NO
1591015600815, 22501065, NO
1591015269418, 14843019, NO
2900002934892, 14750057, NO
1595151866807, 14750056, NO
1590151457185, 11503002, NO
1590151457185, 11503002, NO
1596160058337, 11540000, NO
2900000124974, 11540000, NO
2900002933024, 21021043, NO
2900000040663, 21021043, NO
1590140307859, 21021043, NO
1591015457273, 21021043, YES
1591015457273, 21021043, NO
1590142176521, 21021043, YES
2900001465960, 14700007, NO
2900001092012, 15450009, NO
1590142519632, 34363011, NO
1590142519632, 34363011, NO
2900000855502, 34363011, NO
2900000855502, 34363011, NO
2900000284333, 15110066, NO
1591015480745, 15110066, NO
2900000490130, 11313006, NO
2900001645768, 15502035, NO
2900000604360, 11500134, NO
2900000604360, 11500134, NO
13864739266, 14811023, NO
1591016170300, 15130009, NO
1590142648356, 15130009, NO
1590151428581, 15130009, NO
1595160353664, 14590021, NO
2900002933918, 11212023, NO
1591015088262, 15130009, NO
2900003108773, 14063000, NO
1592015056299, 11301093, NO
1595151866807, 14105020, NO
1591040087452, 14072008, NO
2900000216952, 15131002, NO
2900000417663, 15131002, NO
2900002969559, 14072009, NO
2900000936997, 14052015, NO
2900000124974, 15115028, NO
2900000124974, 15115028, NO
1590142129763, 22701000, NO
2900000448520, 11301095, NO
2900000451452, 22171002, NO
2900001645768, 22111012, NO
1590130817948, 22111012, NO
2900000245914, 22111012, NO
2900000849785, 14092023, YES
1595151630774, 36025007, NO
1595151630774, 36025007, NO
1591016411137, 22702005, NO
2900002937503, 11533029, NO
1591016411137, 22702005, NO
1590140304506, 22702005, NO
2900002930092, 22702005, NO
2900003120607, 22702005, NO
1591015184407, 30448015, NO
1591013471721, 30331005, NO
2900000194298, 11200018, NO
2900001068833, 22111012, NO
2900001068833, 22111012, NO
2900000874930, 11200025, NO
2900000386495, 22111012, NO
1590140306678, 22111012, NO
2900001050791, 22111012, NO
2900001645768, 22111012, YES
2900001222099, 22111012, NO
2900000452756, 15242042, NO
2900001497336, 14241003, NO
2900001497336, 14092021, NO
2900001463379, 22600002, NO
1595140612422, 22600002, YES
2900000934474, 22600002, NO
2900002937503, 22600002, NO
1595140612422, 22600002, NO
1591012978559, 23113019, NO
1592014016171, 23113019, NO
18554652702, 14261001, NO
2900000883475, 14261001, NO
2900000883475, 14261005, NO
1590142176521, 22701014, NO
2900001465960, 22170001, NO
1590142151689, 22170001, NO
18554652702, 22170001, NO
2900001067911, 14261002, NO
2900000040663, 22701014, NO
1591015269418, 22170001, NO
1590142205993, 22170001, NO
1595160035249, 22701014, NO
1592015059993, 22701014, NO
2900001067881, 22701014, NO
1592015013285, 22701014, NO
1592015058781, 22701014, NO
1590142176521, 22701014, NO
1591016440328, 22701014, NO
1591015184407, 14078000, NO
2900000072022, 14284009, NO
1595151629143, 22170001, NO
1590140304506, 11500031, NO
1595151866807, 22170001, NO
2900001645768, 15502037, NO
1591012978559, 15242002, NO
2900000840805, 14310047, NO
2900002933918, 10435036, NO
2900002933918, 11042009, NO
2900002933918, 11042009, NO
2900001095952, 22035009, NO
2900000386440, 27210006, NO
2900000339637, 27210006, NO
1590142201148, 11042009, NO
2900003114170, 27210006, NO
2900001421652, 22500022, YES
2900002937503, 11104024, NO
2900002937503, 11104024, NO
2900002937503, 11104024, NO
1595151631146, 22500022, NO
1595151631146, 22500022, NO
1591015457273, 22500022, NO
1590151832586, 22500022, NO
1595151631146, 22500022, YES
1591016170300, 22500022, NO
2900002944471, 22500022, NO
2900001211239, 22007031, NO
2900002936520, 22007031, NO
1591013766650, 22007031, NO
2900002936520, 22007031, NO
2900002936520, 22007031, NO
2900002936520, 22007031, NO
1590151103907, 22007031, NO
2900001663823, 22007031, NO
2900000308312, 22007031, NO
1590130817948, 22007031, NO
1590130817948, 22007031, NO
2900000353848, 14250012, NO
1591013227632, 14750040, NO
2900002944471, 14820016, NO
1590142203104, 14250017, NO
2900002933918, 14250016, NO
2900002933918, 14250016, NO
15954611837, 14750041, NO
15954611837, 14750041, NO
1595150738976, 14750041, NO
1592015058781, 11057029, NO
1592015058781, 11057029, NO
2900003114170, 27002440, NO
2900001255080, 27002440, NO
2900001419826, 14594023, NO
2900002937503, 11115145, NO
2900002934304, 11212019, NO
2900001578363, 14076012, NO
2900001661508, 11304018, NO
1590142477895, 14076012, NO
2900001452366, 14076012, NO
2900001452366, 14076012, NO
2900003117386, 14310051, NO
2900001270199, 30821015, NO
2900001509459, 14076012, NO
2900000416307, 14021008, NO
2900000416307, 14021008, NO
1590140306678, 14828010, NO
1595140489499, 14052007, NO
2900001090605, 25405948, NO
2900001255080, 25405948, NO
1590142205993, 25405948, NO
1590142477895, 15114032, NO
1591015483951, 14076009, NO
2900000271814, 14076009, NO
1590142151689, 14121012, NO
2900000849785, 14270001, NO
1590141216259, 14121010, NO
2900000194298, 14275007, NO
1590140304506, 14076009, NO
2900000047648, 14121010, NO
2900002944402, 14076009, NO
1592015046818, 15103000, NO
2900002532630, 15202044, NO
1591016320026, 15202044, NO
2900002930092, 11300149, NO
1590142129763, 22700000, NO
2900002933918, 11533045, NO
2900000776104, 11300149, NO
2900001661508, 11303035, NO
2900000138056, 14560000, NO
2900003114170, 15114013, NO
2900000604360, 15202003, NO
2900001452366, 14241007, NO
1590140306678, 14836013, NO
2900000476042, 15114001, NO
2900000476042, 15114001, NO
1591015027858, 14836013, NO
2900000451452, 11022023, NO
2900000604360, 30133003, NO
2900000604360, 30133003, NO
2900000350458, 14750044, NO
1591016159916, 15114013, NO
1591016159916, 15114013, NO
1595140612422, 27002435, NO
1592015059993, 15114013, NO
2900001050364, 15114013, YES
2900000849785, 15115002, NO
1590151103907, 15116003, NO
1591015600815, 15110028, NO
2900000337633, 15111002, NO
1591015454814, 23113023, NO
2900000138223, 15110028, NO
2900000883475, 14101074, NO
2900000383913, 15130006, NO
1591016382857, 15130006, NO
2900002542837, 15130006, NO
2900002930092, 15130006, NO
2900000353848, 15130006, NO
2900000383913, 15130006, NO
1591016170300, 15130006, NO
2900000353848, 15130006, NO
2900000452756, 15130006, NO
2900000386495, 15110030, NO
1590140307859, 15114006, NO
2900000138056, 15114004, NO
2900002944402, 15110030, NO
2900000383913, 15110030, NO
1592015054592, 15110030, NO
2900002937503, 15110030, NO
2900002937503, 15110030, NO
2900002937503, 15130006, NO
2900000353848, 15130006, NO
2900000138056, 15114004, NO
1591014255948, 23113024, NO
2900000849785, 23113024, NO
1590142203401, 15130006, NO
1590151428581, 15130006, NO
1590151428581, 15130006, NO
1591015088262, 23113024, NO
2900000864498, 23113024, NO
1592015056299, 15130006, NO
1592015056299, 15130006, NO
781924, 23113024, NO
2900000390256, 23113024, NO
2900002944402, 15110030, NO
2900003115009, 15130006, NO
2900003115009, 15130006, NO
2900000138056, 15114005, NO
1591015506575, 15119000, NO
1591015506575, 15119000, NO
2900002936520, 14843015, NO
2900002933918, 23113025, YES
2900000490130, 23113025, NO
2900000849785, 14280007, NO
1590142242370, 23113025, NO
2900002933918, 11303159, NO
6222021615010082737, 10141044, NO
6222021615010082737, 10141044, NO
2900000562165, 10141044, NO
1590142213189, 10141044, NO
1590142213189, 10141044, NO
2900001684507, 14721064, NO
1598140055923, 23130073, NO
1595160353664, 14721051, NO
1591015327590, 14100056, NO
1590151103907, 10131001, NO
2900000072022, 14280008, NO
2900000072022, 14280008, NO
1593160622155, 10151005, NO
2900001578363, 14074021, NO
2900001463379, 14082024, NO
2900000254503, 11531017, NO
1590141414228, 15140008, NO
1590141414228, 15140008, NO
15954611837, 14082026, NO
2900000566378, 30020018, NO
2900000566378, 30020018, NO
1590151428581, 14585004, NO
2900001067881, 14082026, NO
1590141414228, 15140008, NO
1590141414228, 15140008, NO
2900000216952, 31004033, NO
1590142206747, 10111002, NO
2900001095952, 14860017, NO
2900001095952, 14860017, NO
2900000588691, 14860017, YES
2900001095952, 14860017, NO
2900001095952, 14860017, NO
2900001095952, 14860017, NO
2900001538596, 14860017, NO
2900001078658, 14860017, NO
1591020377344, 14860017, NO
1591020377344, 14860017, YES
2900001067911, 15420000, NO
2900001661508, 15140012, NO
2900001661508, 31011000, NO
781924, 14082002, NO
2900000451452, 15140002, NO
1591015500993, 14082000, NO
1591015500993, 14082000, NO
1591015500993, 14082000, NO
1591015500993, 14082000, NO
1591015500993, 14082000, NO
2900001067881, 14082015, NO
1591040462983, 10130006, NO
1591013877134, 10130006, NO
1591013877134, 10130006, NO
2900000451452, 15140001, NO
2900000451452, 15140006, NO
2900000138056, 15263006, NO
2900000072022, 14091007, NO
2900001497336, 14091007, NO
2900000418073, 14722003, NO
2900000516892, 30351007, NO
2900000448520, 15131001, NO
1590130817948, 14733000, NO
1592015058774, 14833005, NO
1591013877134, 14733000, NO
1590142213356, 14054004, NO
1590151076256, 15104025, NO
1590151076256, 15104025, NO
2900000604360, 15104025, NO
2900001497336, 14256002, NO
2900001050500, 11201048, NO
1591015088262, 14836014, NO
2900000216952, 31003027, NO
1592015054592, 14911001, NO
1590142213981, 14064006, NO
2900001078658, 30304013, NO
1591013877134, 14051004, NO
1590142194327, 10000003, NO
1591016174353, 25100108, NO
1591016174353, 25100108, NO
1590140307415, 25100108, NO
1590140307415, 25100108, NO
2900001222099, 25100108, NO
2900001421652, 15343021, NO
1590142213189, 14570003, NO
2900001578363, 15101005, NO
2900000476042, 10203000, NO
2900000418073, 10203001, NO
2900001078658, 30335030, NO
1595150770945, 31001065, NO
2900001234399, 11511031, YES
1590140304506, 11501023, NO
1590140304506, 11501023, NO
1590151103907, 15104019, NO
1591040462983, 11241005, NO
2900000516892, 11231125, NO
1591014943968, 11140004, NO
2900000256637, 11500027, NO
2900001234399, 11500027, NO
2900000416307, 15110019, NO
1590151076256, 14015003, NO
2900001234399, 11504011, NO
1591015184407, 31133007, NO
1591015500993, 10300034, NO
1591015500993, 10300034, NO
1590151076256, 14015004, NO
2900000418073, 10109004, NO
2900000072022, 10109005, YES
2900000339637, 10100004, NO
1595151631146, 14912004, NO
1592014016171, 30010020, NO
2900000418073, 14108021, NO
2900000604360, 10119013, YES
2900000451452, 10141006, NO
2900000451452, 10141006, NO
2900000451452, 10141006, NO
2900000451452, 10141006, NO
2900000451452, 10141006, YES
2900000451452, 10141006, YES
2900000451452, 10141006, NO
2900000451452, 10141006, NO
2900000451452, 10141006, NO
2900000451452, 10141006, NO
2900000451452, 10141006, NO
2900001050500, 11205013, NO
2900000350458, 14873004, NO
2900000138223, 27300273, NO
2900000874930, 10152022, NO
2900000874930, 10152022, NO
2900000418073, 14827000, NO
1591013866800, 27300273, NO
2900002944471, 27300273, NO
2900002944471, 27300273, NO
2900002944471, 27300273, NO
1591015184407, 14080000, NO
2900001067911, 14080001, NO
2900000255463, 14846000, NO
1591013866800, 27300273, NO
1595160353664, 14500013, NO
2900000416307, 27300273, NO
2900003114002, 27300273, NO
1591013866800, 27300273, NO
1590151103907, 15002000, NO
2900000138223, 27300273, NO
2900000138223, 27300273, YES
15954688237, 27300273, NO
1591016439575, 27300273, NO
2900000566378, 27300273, NO
2900001222099, 27300273, NO
2900001222099, 27300273, NO
2900001222099, 27300273, NO
1591016174353, 27300273, NO
2900000216952, 31043005, NO
1591015456993, 11500094, NO
1590142201162, 11303020, NO
1590140307767, 14300045, NO
2900000216952, 14300067, NO
2900000245914, 30821004, NO
2900000072022, 30810020, NO
2900000210790, 14300065, NO
1591014637324, 14054030, NO
2900000418073, 14300067, NO
1591015327590, 14200046, NO
2900001452366, 14200050, NO
2900000418073, 14842003, NO
2900000883819, 14300038, NO
2900000216952, 14300060, NO
2900000255463, 14651001, NO
1590142213189, 14200042, NO
2900000216952, 10151012, NO
2900001452366, 14200049, NO
1590142213189, 14076000, NO
1591016439575, 25120036, NO
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900000179417, 14040009, NO
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900001068833, 25120036, NO
2900000179417, 14043017, NO
2900002532630, 25120036, NO
2900000418073, 14080031, NO
1590142206747, 11301004, NO
1590142197076, 11102058, NO
2900001661508, 31023008, NO
2900000452756, 11100030, NO
2900002933918, 11302000, NO
2900000216952, 15029016, NO
1595150770945, 31001078, NO
2900000245396, 15004017, NO
2900000452756, 11141002, NO
1590142519632, 11141002, NO
1591014943968, 11141002, NO
1591014943968, 11141002, NO
1591014943968, 11141002, NO
2900002937503, 11141002, NO
2900000452756, 11103002, NO
2900000216952, 15029015, NO
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
1590140304506, 25120036, NO
1595150997786, 25120036, YES
2900001255080, 25120036, NO
2900000451452, 25120036, NO
1590151832586, 25120036, NO
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900003106281, 10109014, NO
2900003106281, 10100005, NO
2900003106281, 10103003, NO
2900003106281, 10109010, NO
2900001068833, 25120036, NO
2900002933918, 14753001, NO
2900000417663, 25120036, NO
1591016174353, 25120036, NO
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900002932416, 25120036, YES
2900003106281, 10109015, NO
1591016494765, 14132115, NO
1590130817948, 10109009, NO
2900003106281, 10109009, NO
1590130817948, 14506025, NO
2900000072022, 30448030, NO
2900000072022, 30448030, NO
2900003106281, 14572003, NO
2900001497336, 11231001, NO
2900001509459, 14830029, YES
1590130817948, 14845018, NO
2900001497336, 14255001, NO
2900000604360, 15119005, NO
2900000330863, 40000667, NO
2900000330863, 40000667, NO
2900001661508, 22040158, NO
2900003120607, 22040157, NO
1594140460286, 22040157, NO
1591015500993, 22040157, NO
2900003105154, 22040157, NO
1590140307859, 40000675, NO
2900000451452, 11006007, NO
1595151168727, 14407009, NO
1595151168727, 14407009, NO
1591015327590, 14407009, NO
2900000337633, 14132120, NO
1590142215619, 40000675, NO
2900002542837, 30175021, NO
2900001211239, 14850005, NO
2900001068833, 15149002, NO
2900001068833, 15149005, NO
1591016162466, 15149004, NO
1591040416658, 40000678, NO
2900000337633, 14040018, NO
2900000353848, 25101044, YES
2900000353848, 25101044, YES
1594140460286, 25101044, NO
2900001240246, 25101044, NO
2900000124974, 14750064, NO
1595151866807, 14750064, NO
2900000337633, 14101132, NO
2900002934892, 25101044, NO
2900001067881, 25101044, NO
2900001540117, 25101044, NO
2900001540117, 25101044, NO
2900000884007, 21801125, NO
1590142203401, 21801125, NO
2900003114170, 21801125, NO
1590142203401, 21801125, NO
1590142203401, 21801125, NO
1595151168727, 21801125, NO
1591016411137, 21801125, NO
2900000386440, 21801125, NO
15954611837, 25101044, NO
15954611837, 25101044, YES
2900000452756, 21801125, NO
2900000353848, 25101044, YES
1595150738747, 25101044, NO
2900000416307, 25101044, NO
1592015013285, 25101044, NO
1592015013285, 25101044, NO
2900001216616, 25101044, NO
1591016170300, 25101046, NO
1590151210391, 25101046, NO
2900000138056, 25101046, NO
2900000138056, 25101046, NO
1590151210391, 25101046, NO
2900001216616, 25101044, NO
1594140460286, 25101044, NO
1590151210391, 25101046, NO
1590151210391, 25101046, NO
2900001067881, 25101046, NO
2900002934892, 25101044, NO
1590140306678, 14839029, NO
13325038116, 10450048, NO
2900000353848, 27300274, YES
1591012978559, 27300274, YES
1591015088262, 27300274, NO
1595160035249, 27300274, NO
2900003114170, 27300274, NO
2900002933024, 27300274, NO
2900000386440, 27300274, NO
2900001050364, 27300274, NO
2900000588691, 27300274, YES
2900001216616, 27300274, NO
1590151427355, 27300274, NO
1591016517921, 27300274, NO
2900000216952, 27300274, NO
1590140306678, 14754030, NO
1590141216259, 14836018, NO
2900000864498, 21400021, NO
1590142516068, 27300274, NO
1591015088262, 15433003, NO
1591014637324, 14090009, NO
1595160035249, 14833011, NO
2900001452366, 14121011, NO
2900002933918, 14200020, NO
2900000074163, 14200020, NO
1590142206747, 11533011, NO
1595140489499, 14092016, NO
2900000308312, 14131001, NO
1590142203104, 14200040, NO
2900001568630, 14200040, NO
2900002937428, 30512012, NO
2900002933918, 14701035, NO
1591013227632, 14863013, NO
2900000124974, 30338013, NO
1591016440328, 15004051, YES
1591016440328, 15004051, YES
2900002933918, 14092022, NO
2900003114170, 15343010, NO
1590142206747, 11230132, NO
1590142516068, 11501037, NO
1590140307415, 15004051, NO
1590142516068, 14863013, NO
2900000883475, 14222008, NO
2900001067881, 14222008, NO
1591014278527, 11303039, NO
1592015059993, 14582016, NO
781924, 34023002, NO
2900000874145, 14700033, NO
2900000874145, 14700033, NO
2900000452756, 15115010, NO
2900002944471, 11533016, NO
2900002944471, 11533016, NO
2900003114170, 14700032, NO
2900003114170, 14700032, NO
1595151168727, 15115015, NO
2900000072022, 11533017, NO
2900000072022, 11533016, NO
2900000072022, 11533016, YES
2900000072022, 11533016, NO
2900001078658, 14900010, NO
1590142213981, 11100035, NO
1590140304506, 30321004, NO
2900000870994, 31042018, NO
1590142203104, 14870001, NO
2900000936997, 15212003, NO
2900000936997, 15212003, NO
2900001095952, 30321004, NO
1591020377344, 30321004, NO
2900000284333, 30500027, NO
1591015456993, 15114015, NO
1590140307415, 15114015, NO
2900000203457, 14721071, NO
1595151168727, 15115007, NO
1595151168727, 15115007, NO
2900001068833, 15115009, NO
2900002969559, 15115009, NO
1593160622155, 15115009, NO
2900000849785, 15433008, NO
2900002542837, 14722066, NO
2900000138056, 14722066, NO
1591013866800, 15110044, NO
1591015184407, 14722066, NO
1591015184407, 14722066, NO
2900001068833, 15115009, NO
2900000350458, 15110044, NO
2900000449732, 15110044, NO
1591013866800, 15110044, YES
2900000490130, 15110044, NO
2900003107363, 14530015, NO
1591040087452, 15242031, NO
2900003115009, 15113004, NO
2900001109598, 15113004, NO
1590142206747, 11250005, NO
1595150997786, 15113004, NO
2900003115009, 15113004, NO
1591015088262, 15433007, NO
1590140306678, 30380002, NO
1595151168727, 30380002, NO
2900001452366, 30380002, NO
1591015184407, 30380002, NO
1590142205993, 30380002, YES
1590142205993, 30380002, YES
2900002930092, 30380002, NO
2900000883475, 30380002, NO
2900000125261, 30380002, YES
1592015058781, 30380002, YES
1591016440328, 30380002, NO
2900001509459, 10422012, NO
2900000383913, 30380002, YES
2900002933918, 30380002, NO
2900002933918, 30380002, NO
2900001578363, 30380002, NO
2900001452366, 30380002, NO
2900001255080, 30380002, YES
1595151866807, 14802052, NO
2900003114170, 14530015, NO
2900001095952, 30380002, YES
2900001095952, 30380002, NO
2900001645768, 30380002, NO
2900003106281, 30380002, NO
2900000476042, 30380002, NO
2900000245914, 30380002, NO
2900000245914, 30380002, NO
1591015184407, 30380002, NO
1590140307859, 30380002, NO
1591015500993, 14200016, NO
1590142519632, 30820025, NO
2900000452756, 30380002, NO
1591015500993, 14200010, NO
1591040087452, 14200010, NO
1590142213356, 10103000, NO
1590142205993, 10141032, NO
2900000588691, 30380002, YES
1595140489499, 30380002, NO
2900002930092, 30380002, YES
2900001568630, 30380002, NO
1590142213189, 30380002, NO
2900002933918, 15114015, YES
1590140307859, 15114015, NO
1590142213356, 15114015, NO
1590142213356, 15114015, NO
1590142213356, 15114015, NO
2900003107363, 11230136, NO
1590140307415, 15114015, YES
2900002933918, 15114015, NO
2900000476042, 15114015, NO
1595151630446, 15114015, NO
2900002937503, 30380002, NO
2900000418073, 30380002, YES
2900003105154, 30380002, YES
2900000072022, 30380002, NO
2900000451452, 30380002, NO
1590142176521, 30380002, NO
1590142203104, 30380002, NO
1595151629143, 30380002, NO
1591015088262, 30380002, NO
1590142213356, 30380002, NO
1591015027858, 30380002, NO
2900000936997, 30380002, NO
1598140055923, 30380002, NO
1590142149853, 30380002, NO
2900002933918, 30380002, NO
2900003114170, 30380002, NO
1590142213189, 30380002, NO
2900001661508, 30380002, NO
2900000476042, 30380002, NO
1591016517921, 30380002, NO
1590142206747, 30380002, YES
2900000840164, 30380002, YES
1590142203104, 30380002, NO
1590140304506, 30380002, NO
1595140489499, 30380002, NO
1590142201162, 30380002, NO
2900000418073, 30380002, YES
1592015018662, 30380002, NO
2900000864498, 30380002, NO
1590142648356, 30380002, NO
1592015058781, 30380002, NO
1590151076256, 30380002, NO
2900001497336, 30380002, NO
1591015506575, 30380002, NO
2900001067881, 30380002, YES
2900000874930, 30380002, NO
2900000874930, 30380002, NO
1591040087452, 30380002, NO
2900001671408, 30380002, YES
1591015457273, 30380002, NO
1591015327590, 15114015, NO
2900001068833, 30380003, NO
1591014255948, 30380003, NO
1590142477895, 30380003, NO
1595150738976, 30380003, NO
2900003114170, 30380003, NO
2900000451452, 30380003, YES
1591015454562, 30380003, YES
1590142203401, 30380003, NO
1592015058781, 30380003, YES
2900000448520, 30380003, NO
13864739266, 30380003, NO
1591015604417, 30380003, YES
2900000284333, 30380003, NO
1590142201148, 30380003, NO
1592015016880, 30380003, NO
1590142213981, 30380003, NO
1591013766650, 30380003, YES
2900000840164, 30380003, NO
2900000386440, 30380003, NO
1591013866800, 30380003, NO
2900000416307, 30380003, YES
2900001067881, 30380003, YES
1590140304506, 30380003, NO
1590151835808, 30380003, NO
1591013227632, 30380003, NO
1591015097233, 30380003, NO
2900000138056, 30380003, NO
2900001663823, 30380003, NO
1590140307415, 30380003, YES
1591015269418, 30380003, NO
2900000449732, 30380003, YES
1590142129763, 30380003, NO
2900002936520, 30380003, NO
2900001078658, 30380003, NO
1591015456993, 30380003, NO
1591015500993, 30380003, NO
1590142201162, 30380003, NO
2900001068833, 30380003, NO
1590142202190, 30380003, YES
1590140306678, 30380003, YES
1592015058781, 30380003, YES
1591015027858, 30380003, NO
1592015054592, 30380003, NO
2900000138056, 30380003, NO
2900001255080, 30380003, NO
2900000383913, 30380003, YES
1591016320026, 30380003, NO
1591013471721, 30380003, YES
2900002944471, 30380003, NO
2900000138056, 30380003, NO
1591014943968, 30380003, NO
2900001220255, 30380003, YES
1590130817948, 30380003, NO
1591015483951, 30380003, YES
2900001211321, 30380003, YES
1595160353664, 30380003, NO
2900001068833, 30380003, NO
2900000418073, 30380003, YES
1596140594374, 30380003, YES
2900000386495, 30380003, NO
1590142242370, 30380003, NO
2900002937428, 30380003, NO
2900000394940, 30380003, YES
2900001234399, 30380003, YES
1591013866800, 30380003, YES
2900000074163, 30380003, NO
2900001067881, 30380003, NO
1590142213981, 30380003, NO
2900002936940, 30380003, NO
1590142151689, 30380003, YES
