vipno,dptno,udp_ud_counts,udp_ud_sum,udp_ud_day_ucounts,udp_first_ud_counts,udp_second_ud_counts,udp_fourth_ud_counts,udp_fifth_ud_counts,udp_trend_ud_counts_df,udp_first_ud_sum,udp_second_ud_sum,udp_fourth_ud_sum,udp_fifth_ud_sum,udp_trend_ud_sum_df,udp_first_ud_day_ucounts,udp_second_ud_day_ucounts,udp_fourth_ud_day_ucounts,udp_fifth_ud_day_ucounts,udp_trend_ud_day_ucounts_df,udp_monthly_ud_counts_mean,udp_monthly_ud_counts_std,udp_monthly_ud_counts_max,udp_monthly_ud_counts_median,udp_monthly_ud_sum_mean,udp_monthly_ud_sum_std,udp_monthly_ud_sum_max,udp_monthly_ud_sum_median,udp_monthly_ud_day_ucounts_mean,udp_monthly_ud_day_ucounts_std,udp_monthly_ud_day_ucounts_max,udp_monthly_ud_day_ucounts_median,udp_ud_l_w_counts,udp_ud_l_w_sum,udp_ud_l_w_day_ucounts,udp_ud_l_m_counts,udp_ud_l_m_sum,udp_ud_l_m_day_ucounts,udp_ud_counts_bias,udp_ud_counts_bias_divide_std,udp_ud_counts_bias_divide_mean,udp_ud_sum_bias,udp_ud_sum_bias_divide_std,udp_ud_sum_bias_divide_mean,udp_ud_day_ucounts_bias,udp_ud_day_ucounts_bias_divide_std,udp_ud_day_ucounts_bias_divide_mean,udp_similarity_max_1,udp_similarity_max_2,udp_similarity_mean_1,udp_similarity_mean_2
13854627199,14802,1,18.5,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,18.5,0.0,1.85,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,4.625,9.25,18.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-6.166666666666667,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.5217391304347826,0.6388888888888888,0.5217391304347826,0.6388888888888888
13854627199,14860,1,3.0,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,3.0,0.0,0.3,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,0.75,1.5,3.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.0,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.23,0.2978723404255319,0.23,0.2978723404255319
13854627199,22001,1,3.05,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,3.05,0.0,0.305,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,0.7625,1.5249999999999997,3.05,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.0166666666666666,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
13854627199,22007,1,12.36,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,12.36,0.0,1.236,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,3.09,6.18,12.36,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-4.12,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
13854627199,22008,1,63.59,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,63.59,0.0,6.359,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,15.8975,31.794999999999998,63.59,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-21.19666666666667,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
13854627199,22010,1,4.95,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,4.95,0.0,0.4950000000000001,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,1.2375,2.475,4.95,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.6500000000000001,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
13854627199,22013,1,9.19,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,9.19,0.0,0.9189999999999999,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,2.2975,4.595,9.19,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.063333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
13854627199,22103,2,9.39,2,0.0,0.0,2.0,0.0,0.2,0.0,0.0,9.39,0.0,0.9390000000000001,0.0,0.0,2.0,0.0,0.2,0.5,1.0,2.0,0.0,2.3475,4.695,9.39,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-3.1300000000000003,-0.5773502691896258,-1.0,-0.6666666666666666,-0.5773502691896256,-1.0,2.0,2.0,2.0,2.0
13854627199,22130,1,1.62,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,1.62,0.0,0.16199999999999998,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,0.405,0.81,1.62,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.54,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
13854627199,22170,2,2.9699999999999998,2,0.0,0.0,2.0,0.0,0.2,0.0,0.0,2.9699999999999998,0.0,0.297,0.0,0.0,2.0,0.0,0.2,0.5,1.0,2.0,0.0,0.7424999999999999,1.485,2.9699999999999998,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-0.9899999999999999,-0.5773502691896257,-1.0,-0.6666666666666666,-0.5773502691896256,-1.0,2.0,2.0,2.0,2.0
13854627199,22172,2,5.54,1,0.0,0.0,2.0,0.0,0.2,0.0,0.0,5.54,0.0,0.554,0.0,0.0,1.0,0.0,0.1,0.5,1.0,2.0,0.0,1.385,2.77,5.54,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-1.8466666666666667,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,2.0,2.0,2.0,2.0
13854627199,22190,2,4.82,2,0.0,0.0,2.0,0.0,0.2,0.0,0.0,4.82,0.0,0.48200000000000004,0.0,0.0,2.0,0.0,0.2,0.5,1.0,2.0,0.0,1.205,2.41,4.82,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-1.6066666666666667,-0.5773502691896257,-1.0,-0.6666666666666666,-0.5773502691896256,-1.0,2.0,2.0,2.0,2.0
13854627199,22601,1,10.96,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,10.96,0.0,1.0959999999999999,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,2.74,5.48,10.96,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.6533333333333338,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
13854627199,22701,1,7.96,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,7.96,0.0,0.796,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,1.99,3.9799999999999995,7.96,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.6533333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
13854627199,22800,1,6.93,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,6.93,0.0,0.693,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,1.7325,3.465,6.93,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.31,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
13854627199,23110,2,20.0,2,0.0,0.0,2.0,0.0,0.2,0.0,0.0,20.0,0.0,2.0,0.0,0.0,2.0,0.0,0.2,0.5,1.0,2.0,0.0,5.0,10.0,20.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-6.666666666666667,-0.5773502691896258,-1.0,-0.6666666666666666,-0.5773502691896256,-1.0,2.0,2.0,2.0,2.0
13854627199,23112,1,8.0,1,0.0,1.0,0.0,0.0,-0.1,0.0,8.0,0.0,0.0,-0.8,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,2.0,4.0,8.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.6666666666666665,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
13854627199,27100,2,32.51,2,0.0,0.0,2.0,0.0,0.2,0.0,0.0,32.51,0.0,3.251,0.0,0.0,2.0,0.0,0.2,0.5,1.0,2.0,0.0,8.1275,16.255,32.51,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-10.836666666666666,-0.5773502691896257,-1.0,-0.6666666666666666,-0.5773502691896256,-1.0,2.0,2.0,2.0,2.0
13864739266,14510,1,13.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,13.9,4.17,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,3.475,6.950000000000001,13.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,13.9,1.0,1.0,0.0,0.0,13.9,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5
13864739266,14520,1,16.8,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,16.8,5.040000000000001,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,4.2,8.4,16.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,16.8,1.0,1.0,0.0,0.0,16.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
13864739266,14521,1,10.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,10.9,3.2700000000000005,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,2.725,5.45,10.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,10.9,1.0,1.0,0.0,0.0,10.9,0.0,0.0,1.0,0.0,0.0,0.625,0.5714285714285714,0.625,0.5714285714285714
13864739266,14842,3,30.1,1,0.0,0.0,0.0,3.0,0.9,0.0,0.0,0.0,30.1,9.030000000000001,0.0,0.0,0.0,1.0,0.3,0.75,1.5,3.0,0.0,7.525,15.050000000000002,30.1,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,3.0,30.1,1.0,3.0,0.0,0.0,30.1,0.0,0.0,1.0,0.0,0.0,1.6,1.8333333333333333,0.875,1.0416666666666665
13864739266,14843,1,7.2,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,7.2,2.16,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.8,3.6,7.2,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,7.2,1.0,1.0,0.0,0.0,7.2,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.1,0.06666666666666667,0.1
13864739266,14847,1,7.2,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,7.2,2.16,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.8,3.6,7.2,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,7.2,1.0,1.0,0.0,0.0,7.2,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5
13864739266,14900,1,5.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,5.9,1.7700000000000002,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.475,2.95,5.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,5.9,1.0,1.0,0.0,0.0,5.9,0.0,0.0,1.0,0.0,0.0,0.02247191011235955,0.06896551724137931,0.02247191011235955,0.06896551724137931
13864739266,15115,2,13.6,1,0.0,0.0,0.0,2.0,0.6,0.0,0.0,0.0,13.6,4.08,0.0,0.0,0.0,1.0,0.3,0.5,1.0,2.0,0.0,3.4,6.799999999999999,13.6,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,2.0,13.6,1.0,2.0,0.0,0.0,13.6,0.0,0.0,1.0,0.0,0.0,0.6790697674418604,0.7228915662650602,0.6790697674418604,0.7228915662650602
13864739266,15149,1,4.5,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,4.5,1.35,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.125,2.25,4.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,4.5,1.0,1.0,0.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,0.125,0.2,0.125,0.2
13864739266,30380,1,0.3,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.3,0.09,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,0.075,0.15,0.3,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.3,1.0,1.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
15954611837,20121,1,6.07,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,6.07,1.8210000000000002,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.5175,3.035,6.07,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,6.07,1.0,1.0,0.0,0.0,6.07,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
15954611837,22601,1,5.62,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,5.62,1.686,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.405,2.81,5.62,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,5.62,1.0,1.0,0.0,0.0,5.62,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
15954611837,24101,1,37.16,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,37.16,11.148,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,9.29,18.58,37.16,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,37.16,1.0,1.0,0.0,0.0,37.16,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
