vipno,bndno,ubp_ub_counts,ubp_ub_sum,ubp_ub_day_ucounts,ubp_first_ub_counts,ubp_second_ub_counts,ubp_fourth_ub_counts,ubp_fifth_ub_counts,ubp_trend_ub_counts_df,ubp_first_ub_sum,ubp_second_ub_sum,ubp_fourth_ub_sum,ubp_fifth_ub_sum,ubp_trend_ub_sum_df,ubp_first_ub_day_ucounts,ubp_second_ub_day_ucounts,ubp_fourth_ub_day_ucounts,ubp_fifth_ub_day_ucounts,ubp_trend_ub_day_ucounts_df,ubp_monthly_ub_counts_mean,ubp_monthly_ub_counts_std,ubp_monthly_ub_counts_max,ubp_monthly_ub_counts_median,ubp_monthly_ub_sum_mean,ubp_monthly_ub_sum_std,ubp_monthly_ub_sum_max,ubp_monthly_ub_sum_median,ubp_monthly_ub_day_ucounts_mean,ubp_monthly_ub_day_ucounts_std,ubp_monthly_ub_day_ucounts_max,ubp_monthly_ub_day_ucounts_median,ubp_ub_l_w_counts,ubp_ub_l_w_sum,ubp_ub_l_w_day_ucounts,ubp_ub_l_m_counts,ubp_ub_l_m_sum,ubp_ub_l_m_day_ucounts,ubp_ub_counts_bias,ubp_ub_counts_bias_divide_std,ubp_ub_counts_bias_divide_mean,ubp_ub_sum_bias,ubp_ub_sum_bias_divide_std,ubp_ub_sum_bias_divide_mean,ubp_ub_day_ucounts_bias,ubp_ub_day_ucounts_bias_divide_std,ubp_ub_day_ucounts_bias_divide_mean,ubp_similarity_max_1,ubp_similarity_max_2,ubp_similarity_mean_1,ubp_similarity_mean_2
13325038116,10068.0,1,60.0,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,60.0,18.0,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,15.0,30.0,60.0,0.0,0.25,0.5,1.0,0.0,1.0,60.0,1.0,1.0,60.0,1.0,1.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.5294117647058824,0.47058823529411764
13325038116,10091.0,1,96.0,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,96.0,28.8,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,24.0,48.0,96.0,0.0,0.25,0.5,1.0,0.0,1.0,96.0,1.0,1.0,96.0,1.0,1.0,0.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
13325038116,14319.0,1,5.6,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,5.6,1.6799999999999997,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.4,2.7999999999999994,5.6,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,5.6,1.0,1.0,0.0,0.0,5.6,0.0,0.0,1.0,0.0,0.0,0.2962962962962963,0.38095238095238093,0.2962962962962963,0.38095238095238093
13325038116,15009.0,1,6.5,1,0.0,1.0,0.0,0.0,-0.1,0.0,6.5,0.0,0.0,-0.65,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,1.625,3.25,6.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.1666666666666665,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.2753623188405797,0.358974358974359,0.2753623188405797,0.358974358974359
13325038116,15012.0,3,44.7,3,0.0,1.0,0.0,2.0,0.5,0.0,14.9,0.0,29.8,7.45,0.0,1.0,0.0,2.0,0.5,0.75,0.9574271077563381,2.0,0.5,11.175,14.265663905569438,29.8,7.45,0.75,0.9574271077563381,2.0,0.5,0.0,0.0,0.0,2.0,29.8,2.0,1.6666666666666667,2.8867513459481287,5.000000000000001,24.833333333333336,2.8867513459481287,5.0,1.6666666666666667,2.8867513459481287,5.000000000000001,0.2914285714285714,0.44680851063829785,0.2914285714285714,0.44680851063829785
13854627199,-1.0,22,203.84000000000003,9,0.0,1.0,21.0,0.0,2.0,0.0,8.0,195.84000000000003,0.0,18.784,0.0,1.0,8.0,0.0,0.7,5.5,10.344080432788601,21.0,0.5,50.96000000000001,96.66026277638606,195.84000000000003,4.0,2.25,3.8622100754188224,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-7.333333333333333,-0.6190432686716879,-1.0,-67.94666666666667,-0.613065089726044,-1.0,-3.0,-0.6882472016116852,-1.0,0.14265655714686887,0.8697674418604651,0.022772746419545076,0.20276162790697677
13854627199,14002.0,1,9.8,1,0.0,1.0,0.0,0.0,-0.1,0.0,9.8,0.0,0.0,-0.9800000000000001,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,2.45,4.9,9.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.266666666666667,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.25,0.5,0.25,0.5
13854627199,14160.0,2,18.4,2,0.0,0.0,2.0,0.0,0.2,0.0,0.0,18.4,0.0,1.8399999999999999,0.0,0.0,2.0,0.0,0.2,0.5,1.0,2.0,0.0,4.6,9.2,18.4,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-6.133333333333333,-0.5773502691896257,-1.0,-0.6666666666666666,-0.5773502691896256,-1.0,1.1515151515151516,1.037037037037037,1.1515151515151516,1.037037037037037
13854627199,14213.0,1,3.0,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,3.0,0.0,0.3,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,0.75,1.5,3.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.0,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
13854627199,14354.0,1,35.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,35.9,0.0,0.0,-3.59,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,8.975,17.95,35.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-11.966666666666667,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.35294117647058826,0.375,0.35294117647058826,0.375
13854627199,14366.0,1,18.5,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,18.5,0.0,1.85,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,4.625,9.25,18.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-6.166666666666667,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.42857142857142855,0.48936170212765956,0.42857142857142855,0.48936170212765956
13854627199,14794.0,2,21.27,2,0.0,1.0,1.0,0.0,0.0,0.0,5.47,15.8,0.0,1.0330000000000001,0.0,1.0,1.0,0.0,0.0,0.5,0.5773502691896257,1.0,0.5,5.3175,7.448885263357644,15.8,2.735,0.5,0.5773502691896257,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.1547005383792512,-1.0,-7.09,-0.8836422707361068,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0,0.2549019607843137,0.2727272727272727,0.19607843137254902,0.19696969696969696
13864739266,14268.0,3,41.6,1,0.0,0.0,0.0,3.0,0.9,0.0,0.0,0.0,41.6,12.48,0.0,0.0,0.0,1.0,0.3,0.75,1.5,3.0,0.0,10.4,20.8,41.6,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,3.0,41.6,1.0,3.0,0.0,0.0,41.6,0.0,0.0,1.0,0.0,0.0,0.23809523809523808,0.2857142857142857,0.15873015873015872,0.21428571428571427
13864739266,14330.0,4,37.6,1,0.0,0.0,0.0,4.0,1.2,0.0,0.0,0.0,37.6,11.280000000000001,0.0,0.0,0.0,1.0,0.3,1.0,2.0,4.0,0.0,9.4,18.8,37.6,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,4.0,37.6,1.0,4.0,0.0,0.0,37.6,0.0,0.0,1.0,0.0,0.0,0.6956521739130435,0.7586206896551724,0.26811594202898553,0.28735632183908044
13864739266,14544.0,1,6.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,6.9,2.0700000000000003,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.725,3.4500000000000006,6.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,6.9,1.0,1.0,0.0,0.0,6.9,0.0,0.0,1.0,0.0,0.0,0.10714285714285714,0.15,0.10714285714285714,0.15
13864739266,14573.0,1,5.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,5.9,1.7700000000000002,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.475,2.95,5.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,5.9,1.0,1.0,0.0,0.0,5.9,0.0,0.0,1.0,0.0,0.0,0.06451612903225806,0.16666666666666666,0.06451612903225806,0.16666666666666666
13864739266,15094.0,2,13.6,1,0.0,0.0,0.0,2.0,0.6,0.0,0.0,0.0,13.6,4.08,0.0,0.0,0.0,1.0,0.3,0.5,1.0,2.0,0.0,3.4,6.799999999999999,13.6,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,2.0,13.6,1.0,2.0,0.0,0.0,13.6,0.0,0.0,1.0,0.0,0.0,0.37435897435897436,0.36809815950920244,0.37435897435897436,0.36809815950920244
13864739266,15590.0,1,4.5,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,4.5,1.35,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.125,2.25,4.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,4.5,1.0,1.0,0.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0625,0.08333333333333333,0.0625,0.08333333333333333
13864739266,30248.0,1,0.3,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.3,0.09,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,0.075,0.15,0.3,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.3,1.0,1.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
15954611837,-1.0,4,54.849999999999994,1,0.0,0.0,0.0,4.0,1.2,0.0,0.0,0.0,54.849999999999994,16.455,0.0,0.0,0.0,1.0,0.3,1.0,2.0,4.0,0.0,13.712499999999999,27.424999999999997,54.849999999999994,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,4.0,54.849999999999994,1.0,4.0,0.0,0.0,54.849999999999994,0.0,0.0,1.0,0.0,0.0,0.04900308901993822,0.36511627906976746,0.01762145464757091,0.15174418604651163
15963883482,-1.0,7,138.22,3,0.0,4.0,0.0,3.0,0.5,0.0,60.010000000000005,0.0,78.21,17.461999999999996,0.0,1.0,0.0,2.0,0.5,1.75,2.0615528128088303,4.0,1.5,34.555,40.58658275834515,78.21,30.005000000000003,0.75,0.9574271077563381,2.0,0.5,0.0,0.0,0.0,3.0,78.21,2.0,1.6666666666666667,0.7216878364870322,1.2500000000000002,58.20666666666666,1.6800017331426833,2.9098483586068986,1.6666666666666667,2.8867513459481287,5.000000000000001,0.10193765796124685,0.5953488372093023,0.04886267902274642,0.34244186046511627
15963883482,14080.0,1,9.9,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,9.9,0.0,0.9900000000000002,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,2.475,4.95,9.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.3000000000000003,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
15963883482,14333.0,4,7.2,1,0.0,0.0,4.0,0.0,0.4,0.0,0.0,7.2,0.0,0.7200000000000001,0.0,0.0,1.0,0.0,0.1,1.0,2.0,4.0,0.0,1.8,3.6,7.2,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-0.5773502691896256,-1.0,-2.4,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.8666666666666667,1.6,1.8666666666666667,1.6
15963883482,14338.0,3,3.9000000000000004,1,0.0,0.0,3.0,0.0,0.3,0.0,0.0,3.9000000000000004,0.0,0.39000000000000007,0.0,0.0,1.0,0.0,0.1,0.75,1.5,3.0,0.0,0.9750000000000001,1.9500000000000002,3.9000000000000004,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5773502691896258,-1.0,-1.3,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,2.9047619047619047,3.0,2.9047619047619047,3.0
15963883482,14355.0,2,7.0,1,0.0,2.0,0.0,0.0,-0.2,0.0,7.0,0.0,0.0,-0.7,0.0,1.0,0.0,0.0,-0.1,0.5,1.0,2.0,0.0,1.75,3.5,7.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-2.3333333333333335,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,2.0,2.0,2.0,2.0
15963883482,14366.0,2,8.6,1,0.0,0.0,2.0,0.0,0.2,0.0,0.0,8.6,0.0,0.86,0.0,0.0,1.0,0.0,0.1,0.5,1.0,2.0,0.0,2.15,4.3,8.6,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-2.8666666666666667,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.35714285714285715,0.3404255319148936,0.35714285714285715,0.3404255319148936
15963883482,15092.0,1,11.0,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,11.0,3.3,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,2.75,5.5,11.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
15963883482,30248.0,2,0.5,2,0.0,1.0,0.0,1.0,0.2,0.0,0.2,0.0,0.3,0.06999999999999999,0.0,1.0,0.0,1.0,0.2,0.5,0.5773502691896257,1.0,0.5,0.125,0.15000000000000002,0.3,0.1,0.5,0.5773502691896257,1.0,0.5,0.0,0.0,0.0,1.0,0.3,1.0,0.6666666666666667,1.1547005383792515,2.0000000000000004,0.23333333333333334,2.02072594216369,3.5,0.6666666666666667,1.1547005383792515,2.0000000000000004,2.0,2.0,2.0,2.0
15963883482,30806.0,1,19.8,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,19.8,5.94,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,4.95,9.9,19.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,19.8,1.0,1.0,0.0,0.0,19.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
15963885355,-1.0,14,126.22,3,0.0,9.0,0.0,5.0,0.6,0.0,61.65,0.0,64.57,13.205999999999998,0.0,1.0,0.0,2.0,0.5,3.5,4.358898943540674,9.0,2.5,31.555,36.45607082503543,64.57,30.825,0.75,0.9574271077563381,2.0,0.5,0.0,0.0,0.0,5.0,64.57,2.0,2.0,0.3849001794597505,0.6666666666666666,44.019999999999996,1.2367376569210378,2.142092457420924,1.6666666666666667,2.8867513459481287,5.000000000000001,0.2139848357203033,1.3046511627906976,0.029458017410839653,0.22511627906976744
15963885355,14267.0,2,26.6,2,0.0,0.0,1.0,1.0,0.4,0.0,0.0,13.3,13.3,5.32,0.0,0.0,1.0,1.0,0.4,0.5,0.5773502691896257,1.0,0.5,6.65,7.678758580222023,13.3,6.65,0.5,0.5773502691896257,1.0,0.5,0.0,0.0,0.0,1.0,13.3,1.0,0.6666666666666667,1.1547005383792515,2.0000000000000004,8.866666666666667,1.1547005383792517,2.0,0.6666666666666667,1.1547005383792515,2.0000000000000004,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.16666666666666666
15963885355,15009.0,1,6.0,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,6.0,0.0,0.6,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,1.5,3.0,6.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.0,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.18357487922705315,0.38461538461538464,0.18357487922705315,0.38461538461538464
15963885355,15038.0,1,10.5,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,10.5,3.15,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,2.625,5.25,10.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,10.5,1.0,1.0,0.0,0.0,10.5,0.0,0.0,1.0,0.0,0.0,0.2608695652173913,0.34615384615384615,0.2608695652173913,0.34615384615384615
15963885355,15052.0,2,6.0,1,0.0,0.0,0.0,2.0,0.6,0.0,0.0,0.0,6.0,1.8,0.0,0.0,0.0,1.0,0.3,0.5,1.0,2.0,0.0,1.5,3.0,6.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.3203463203463203,0.3898305084745763,0.3203463203463203,0.3898305084745763
15963885355,15094.0,2,18.4,2,0.0,0.0,0.0,2.0,0.6,0.0,0.0,0.0,18.4,5.52,0.0,0.0,0.0,2.0,0.6,0.5,1.0,2.0,0.0,4.6,9.2,18.4,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,2.0,18.4,2.0,2.0,0.0,0.0,18.4,0.0,0.0,2.0,0.0,0.0,0.38974358974358975,0.5766871165644172,0.38974358974358975,0.5766871165644172
15963885355,15631.0,2,5.2,1,0.0,2.0,0.0,0.0,-0.2,0.0,5.2,0.0,0.0,-0.52,0.0,1.0,0.0,0.0,-0.1,0.5,1.0,2.0,0.0,1.3,2.6,5.2,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-1.7333333333333334,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.3954802259887006,0.25,0.3954802259887006,0.25
15963885355,30248.0,1,0.2,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.2,0.0,0.02,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,0.05,0.1,0.2,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.06666666666666667,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
18554652702,-1.0,1,8.0,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,8.0,2.4,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,2.0,4.0,8.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.013760179724796406,0.12093023255813953,0.013760179724796406,0.12093023255813953
18554652702,14098.0,1,10.0,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,2.5,5.0,10.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.15254237288135594,0.1590909090909091,0.15254237288135594,0.1590909090909091
18554652702,14160.0,1,9.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,9.9,2.97,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,2.475,4.95,9.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,9.9,1.0,1.0,0.0,0.0,9.9,0.0,0.0,1.0,0.0,0.0,0.5757575757575758,0.5185185185185185,0.5757575757575758,0.5185185185185185
